"cause_name","sex","exposure_grams_per_day","mean_rr","lower_rr","upper_rr"
"Ischemic stroke","Male",89,1.481551963,1.147104974,1.86301373
"Ischemic stroke","Male",90,1.483322334,1.143690753,1.871743423
"Ischemic stroke","Male",91,1.485092705,1.140276532,1.880473116
"Ischemic stroke","Male",92,1.486863076,1.136862311,1.889202809
"Ischemic stroke","Male",93,1.488633447,1.13344809,1.897932502
"Ischemic stroke","Male",94,1.490403818,1.130033869,1.906662194
"Ischemic stroke","Male",95,1.492174189,1.126619649,1.915391887
"Ischemic stroke","Male",96,1.49394456,1.123205428,1.92412158
"Ischemic stroke","Male",97,1.495714931,1.119791207,1.932851273
"Ischemic stroke","Male",98,1.497485302,1.116376986,1.941580966
"Ischemic stroke","Male",99,1.499255674,1.112962765,1.950310659
"Ischemic stroke","Male",100,1.501026045,1.109548544,1.959040352
"Ischemic stroke","Male",101,1.502796416,1.106134323,1.967770045
"Ischemic stroke","Male",102,1.504566787,1.102720102,1.976499738
"Ischemic stroke","Male",103,1.506337158,1.099305882,1.985229431
"Ischemic stroke","Male",104,1.508107529,1.095891661,1.993959124
"Ischemic stroke","Male",105,1.5098779,1.09247744,2.002688817
"Ischemic stroke","Male",106,1.511648271,1.089063219,2.01141851
"Ischemic stroke","Male",107,1.513418642,1.085648998,2.020148203
"Ischemic stroke","Male",108,1.515189014,1.082234777,2.028877896
"Ischemic stroke","Male",109,1.516959385,1.078820556,2.037607589
"Ischemic stroke","Male",110,1.518729756,1.075406335,2.046337282
"Ischemic stroke","Male",111,1.520500127,1.071992114,2.055066975
"Ischemic stroke","Male",112,1.522270498,1.068577894,2.063796668
"Ischemic stroke","Male",113,1.524040869,1.065163673,2.072526361
"Ischemic stroke","Male",114,1.52581124,1.061749452,2.081256054
"Ischemic stroke","Male",115,1.527581611,1.058335231,2.089985747
"Ischemic stroke","Male",116,1.529351982,1.05492101,2.098715439
"Ischemic stroke","Male",117,1.531122353,1.051506789,2.107445132
"Ischemic stroke","Male",118,1.532892725,1.048092568,2.116174825
"Ischemic stroke","Male",119,1.534663096,1.044678347,2.124904518
"Ischemic stroke","Male",120,1.536433467,1.041264127,2.133634211
"Ischemic stroke","Male",121,1.538203838,1.037849906,2.142363904
"Ischemic stroke","Male",122,1.539974209,1.034435685,2.151093597
"Ischemic stroke","Male",123,1.54174458,1.031021464,2.15982329
"Ischemic stroke","Male",124,1.543514951,1.027607243,2.168552983
"Ischemic stroke","Male",125,1.545285322,1.024193022,2.177282676
"Ischemic stroke","Male",126,1.547055693,1.020778801,2.186012369
"Ischemic stroke","Male",127,1.548826065,1.01736458,2.194742062
"Ischemic stroke","Male",128,1.550596436,1.013950359,2.203471755
"Ischemic stroke","Male",129,1.552366807,1.010536139,2.212201448
"Ischemic stroke","Male",130,1.554137178,1.007121918,2.220931141
"Ischemic stroke","Male",131,1.555907549,1.003707697,2.229660834
"Ischemic stroke","Male",132,1.55767792,1.000293476,2.238390527
"Ischemic stroke","Male",133,1.559448291,0.996879255,2.24712022
"Ischemic stroke","Male",134,1.561218662,0.993465034,2.255849913
"Ischemic stroke","Male",135,1.562989033,0.990050813,2.264579606
"Ischemic stroke","Male",136,1.564759405,0.986636592,2.273309299
"Ischemic stroke","Male",137,1.566529776,0.983222371,2.282038992
"Ischemic stroke","Male",138,1.568300147,0.979808151,2.290768685
"Ischemic stroke","Male",139,1.570070518,0.97639393,2.299498377
"Ischemic stroke","Male",140,1.571840889,0.972979709,2.30822807
"Ischemic stroke","Male",141,1.57361126,0.969565488,2.316957763
"Ischemic stroke","Male",142,1.575381631,0.966151267,2.325687456
"Ischemic stroke","Male",143,1.577152002,0.962737046,2.334417149
"Ischemic stroke","Male",144,1.578922373,0.959322825,2.343146842
"Ischemic stroke","Male",145,1.580692744,0.955908604,2.351876535
"Ischemic stroke","Male",146,1.582463116,0.952494384,2.360606228
"Ischemic stroke","Male",147,1.584233487,0.949080163,2.369335921
"Ischemic stroke","Male",148,1.586003858,0.945665942,2.378065614
"Ischemic stroke","Male",149,1.587774229,0.942251721,2.386795307
"Ischemic stroke","Male",150,1.5895446,0.9388375,2.395525
"Ischemic stroke","Female",0,1,1,1
"Ischemic stroke","Female",1,0.973875614,0.954634455,0.996647997
"Ischemic stroke","Female",2,0.947751228,0.909268909,0.993295993
"Ischemic stroke","Female",3,0.921626842,0.863903364,0.98994399
"Ischemic stroke","Female",4,0.895502456,0.818537819,0.986591987
"Ischemic stroke","Female",5,0.869378157,0.773172435,0.983239975
"Ischemic stroke","Female",6,0.860819014,0.760176461,0.978317485
"Ischemic stroke","Female",7,0.852259871,0.747180487,0.973394995
"Ischemic stroke","Female",8,0.843700729,0.734184513,0.968472505
"Ischemic stroke","Female",9,0.835141586,0.721188539,0.963550015
"Ischemic stroke","Female",10,0.826582443,0.708192565,0.958627525
"Ischemic stroke","Female",11,0.825349629,0.706353249,0.95914625
"Ischemic stroke","Female",12,0.824116853,0.704513989,0.959665003
"Ischemic stroke","Female",13,0.822884076,0.702674729,0.960183756
"Ischemic stroke","Female",14,0.821651299,0.700835469,0.960702509
"Ischemic stroke","Female",15,0.820418522,0.698996209,0.961221262
"Ischemic stroke","Female",16,0.819185745,0.697156949,0.961740015
"Ischemic stroke","Female",17,0.817952969,0.695317688,0.962258767
"Ischemic stroke","Female",18,0.816720192,0.693478428,0.96277752
"Ischemic stroke","Female",19,0.815487415,0.691639168,0.963296273
"Ischemic stroke","Female",20,0.814255152,0.689800191,0.963815631
"Ischemic stroke","Female",21,0.823285716,0.693619422,0.976436568
"Ischemic stroke","Female",22,0.832316281,0.697438653,0.989057505
"Ischemic stroke","Female",23,0.841346846,0.701257884,1.001678442
"Ischemic stroke","Female",24,0.850377411,0.705077115,1.014299379
"Ischemic stroke","Female",25,0.859407976,0.708896345,1.026920316
"Ischemic stroke","Female",26,0.868438541,0.712715576,1.039541252
"Ischemic stroke","Female",27,0.877469105,0.716534807,1.052162189
"Ischemic stroke","Female",28,0.88649967,0.720354038,1.064783126
"Ischemic stroke","Female",29,0.895530235,0.724173269,1.077404063
"Ischemic stroke","Female",30,0.9045608,0.7279925,1.090025
"Ischemic stroke","Female",31,0.917930858,0.739282778,1.10592754
"Ischemic stroke","Female",32,0.931300917,0.750573056,1.12183008
"Ischemic stroke","Female",33,0.944670975,0.761863335,1.137732619
"Ischemic stroke","Female",34,0.958041034,0.773153613,1.153635159
"Ischemic stroke","Female",35,0.971411092,0.784443891,1.169537699
"Ischemic stroke","Female",36,0.984781151,0.795734169,1.185440239
"Ischemic stroke","Female",37,0.998151209,0.807024448,1.201342778
"Ischemic stroke","Female",38,1.011521267,0.818314726,1.217245318
"Ischemic stroke","Female",39,1.024891326,0.829605004,1.233147858
"Ischemic stroke","Female",40,1.038261384,0.840895282,1.249050398
"Ischemic stroke","Female",41,1.051631443,0.85218556,1.264952937
"Ischemic stroke","Female",42,1.065001501,0.863475839,1.280855477
"Ischemic stroke","Female",43,1.07837156,0.874766117,1.296758017
"Ischemic stroke","Female",44,1.091741618,0.886056395,1.312660557
"Ischemic stroke","Female",45,1.105111676,0.897346673,1.328563096
"Ischemic stroke","Female",46,1.118481735,0.908636952,1.344465636
"Ischemic stroke","Female",47,1.131851793,0.91992723,1.360368176
"Ischemic stroke","Female",48,1.145221852,0.931217508,1.376270716
"Ischemic stroke","Female",49,1.15859191,0.942507786,1.392173255
"Ischemic stroke","Female",50,1.171961942,0.953797953,1.40807593
"Ischemic stroke","Female",51,1.184804528,0.962858033,1.426673337
"Ischemic stroke","Female",52,1.197647114,0.971918112,1.445270744
"Ischemic stroke","Female",53,1.210489699,0.980978192,1.463868151
"Ischemic stroke","Female",54,1.223332285,0.990038272,1.482465558
"Ischemic stroke","Female",55,1.236174871,0.999098352,1.501062965
"Ischemic stroke","Female",56,1.249017457,1.008158431,1.519660372
"Ischemic stroke","Female",57,1.261860043,1.017218511,1.538257779
"Ischemic stroke","Female",58,1.274702628,1.026278591,1.556855186
"Ischemic stroke","Female",59,1.287545214,1.03533867,1.575452593
"Ischemic stroke","Female",60,1.3003878,1.04439875,1.59405
"Ischemic stroke","Female",61,1.313230386,1.05345883,1.612647407
"Ischemic stroke","Female",62,1.326072972,1.062518909,1.631244814
"Ischemic stroke","Female",63,1.338915557,1.071578989,1.649842221
"Ischemic stroke","Female",64,1.351758143,1.080639069,1.668439628
"Ischemic stroke","Female",65,1.364600729,1.089699148,1.687037035
"Ischemic stroke","Female",66,1.377443315,1.098759228,1.705634442
"Ischemic stroke","Female",67,1.390285901,1.107819308,1.724231849
"Ischemic stroke","Female",68,1.403128486,1.116879388,1.742829256
"Ischemic stroke","Female",69,1.415971072,1.125939467,1.761426663
"Ischemic stroke","Female",70,1.428813658,1.134999547,1.78002407
"Ischemic stroke","Female",71,1.429636668,1.131264934,1.786764667
"Ischemic stroke","Female",72,1.430459077,1.127529682,1.793504671
"Ischemic stroke","Female",73,1.431281487,1.12379443,1.800244676
"Ischemic stroke","Female",74,1.432103896,1.120059177,1.80698468
"Ischemic stroke","Female",75,1.432926305,1.116323925,1.813724684
"Ischemic stroke","Female",76,1.433748714,1.112588673,1.820464688
"Ischemic stroke","Female",77,1.434571124,1.10885342,1.827204692
"Ischemic stroke","Female",78,1.435393533,1.105118168,1.833944697
"Ischemic stroke","Female",79,1.436215942,1.101382916,1.840684701
"Ischemic stroke","Female",80,1.437038352,1.097647663,1.847424705
"Ischemic stroke","Female",81,1.437860761,1.093912411,1.854164709
"Ischemic stroke","Female",82,1.43868317,1.090177159,1.860904714
"Ischemic stroke","Female",83,1.439505579,1.086441906,1.867644718
"Ischemic stroke","Female",84,1.440327989,1.082706654,1.874384722
"Ischemic stroke","Female",85,1.441150398,1.078971402,1.881124726
"Ischemic stroke","Female",86,1.441972807,1.075236149,1.88786473
"Ischemic stroke","Female",87,1.442795216,1.071500897,1.894604735
"Ischemic stroke","Female",88,1.443617626,1.067765645,1.901344739
"Ischemic stroke","Female",89,1.444440035,1.064030392,1.908084743
"Ischemic stroke","Female",90,1.445262444,1.06029514,1.914824747
"Ischemic stroke","Female",91,1.446084853,1.056559888,1.921564751
"Ischemic stroke","Female",92,1.446907263,1.052824635,1.928304756
"Ischemic stroke","Female",93,1.447729672,1.049089383,1.93504476
"Ischemic stroke","Female",94,1.448552081,1.045354131,1.941784764
"Ischemic stroke","Female",95,1.44937449,1.041618878,1.948524768
"Ischemic stroke","Female",96,1.4501969,1.037883626,1.955264773
"Ischemic stroke","Female",97,1.451019309,1.034148374,1.962004777
"Ischemic stroke","Female",98,1.451841718,1.030413121,1.968744781
"Ischemic stroke","Female",99,1.452664128,1.026677869,1.975484785
"Ischemic stroke","Female",100,1.453486537,1.022942617,1.982224789
"Ischemic stroke","Female",101,1.454308946,1.019207364,1.988964794
"Ischemic stroke","Female",102,1.455131355,1.015472112,1.995704798
"Ischemic stroke","Female",103,1.455953765,1.01173686,2.002444802
"Ischemic stroke","Female",104,1.456776174,1.008001607,2.009184806
"Ischemic stroke","Female",105,1.457598583,1.004266355,2.01592481
"Ischemic stroke","Female",106,1.458420992,1.000531103,2.022664815
"Ischemic stroke","Female",107,1.459243402,0.99679585,2.029404819
"Ischemic stroke","Female",108,1.460065811,0.993060598,2.036144823
"Ischemic stroke","Female",109,1.46088822,0.989325346,2.042884827
"Ischemic stroke","Female",110,1.461710629,0.985590093,2.049624831
"Ischemic stroke","Female",111,1.462533039,0.981854841,2.056364836
"Ischemic stroke","Female",112,1.463355448,0.978119589,2.06310484
"Ischemic stroke","Female",113,1.464177857,0.974384336,2.069844844
"Ischemic stroke","Female",114,1.465000266,0.970649084,2.076584848
"Ischemic stroke","Female",115,1.465822676,0.966913832,2.083324853
"Ischemic stroke","Female",116,1.466645085,0.963178579,2.090064857
"Ischemic stroke","Female",117,1.467467494,0.959443327,2.096804861
"Ischemic stroke","Female",118,1.468289904,0.955708075,2.103544865
"Ischemic stroke","Female",119,1.469112313,0.951972822,2.110284869
"Ischemic stroke","Female",120,1.469934722,0.94823757,2.117024874
"Ischemic stroke","Female",121,1.470757131,0.944502318,2.123764878
"Ischemic stroke","Female",122,1.471579541,0.940767065,2.130504882
"Ischemic stroke","Female",123,1.47240195,0.937031813,2.137244886
"Ischemic stroke","Female",124,1.473224359,0.933296561,2.14398489
"Ischemic stroke","Female",125,1.474046768,0.929561308,2.150724895
"Ischemic stroke","Female",126,1.474869178,0.925826056,2.157464899
"Ischemic stroke","Female",127,1.475691587,0.922090804,2.164204903
"Ischemic stroke","Female",128,1.476513996,0.918355551,2.170944907
"Ischemic stroke","Female",129,1.477336405,0.914620299,2.177684912
"Ischemic stroke","Female",130,1.478158815,0.910885047,2.184424916
"Ischemic stroke","Female",131,1.478981224,0.907149794,2.19116492
"Ischemic stroke","Female",132,1.479803633,0.903414542,2.197904924
"Ischemic stroke","Female",133,1.480626043,0.89967929,2.204644928
"Ischemic stroke","Female",134,1.481448452,0.895944037,2.211384933
"Ischemic stroke","Female",135,1.482270861,0.892208785,2.218124937
"Ischemic stroke","Female",136,1.48309327,0.888473533,2.224864941
"Ischemic stroke","Female",137,1.48391568,0.88473828,2.231604945
"Ischemic stroke","Female",138,1.484738089,0.881003028,2.238344949
"Ischemic stroke","Female",139,1.485560498,0.877267776,2.245084954
"Ischemic stroke","Female",140,1.486382907,0.873532523,2.251824958
"Ischemic stroke","Female",141,1.487205317,0.869797271,2.258564962
"Ischemic stroke","Female",142,1.488027726,0.866062019,2.265304966
"Ischemic stroke","Female",143,1.488850135,0.862326766,2.272044971
"Ischemic stroke","Female",144,1.489672544,0.858591514,2.278784975
"Ischemic stroke","Female",145,1.490494954,0.854856262,2.285524979
"Ischemic stroke","Female",146,1.491317363,0.851121009,2.292264983
"Ischemic stroke","Female",147,1.492139772,0.847385757,2.299004987
"Ischemic stroke","Female",148,1.492962181,0.843650505,2.305744992
"Ischemic stroke","Female",149,1.493784591,0.839915252,2.312484996
"Ischemic stroke","Female",150,1.494607,0.83618,2.319225
"Hemorrhagic stroke","Male",0,1,1,1
"Hemorrhagic stroke","Male",1,1.005625969,0.995415614,1.017853795
"Hemorrhagic stroke","Male",2,1.011251938,0.990831227,1.035707589
"Hemorrhagic stroke","Male",3,1.016877907,0.986246841,1.053561384
"Hemorrhagic stroke","Male",4,1.022503876,0.981662454,1.071415179
"Hemorrhagic stroke","Male",5,1.028129845,0.977078068,1.089268973
"Hemorrhagic stroke","Male",6,1.033755814,0.972493681,1.107122768
"Hemorrhagic stroke","Male",7,1.039381783,0.967909295,1.124976562
"Hemorrhagic stroke","Male",8,1.045007753,0.963324908,1.142830357
"Hemorrhagic stroke","Male",9,1.050633722,0.958740522,1.160684152
"Hemorrhagic stroke","Male",10,1.056259691,0.954156135,1.178537946
"Hemorrhagic stroke","Male",11,1.06188566,0.949571749,1.196391741
"Hemorrhagic stroke","Male",12,1.067511629,0.944987362,1.214245536
"Hemorrhagic stroke","Male",13,1.073137598,0.940402976,1.23209933
"Hemorrhagic stroke","Male",14,1.078763567,0.93581859,1.249953125
"Hemorrhagic stroke","Male",15,1.084389536,0.931234203,1.26780692
"Hemorrhagic stroke","Male",16,1.090015505,0.926649817,1.285660714
"Hemorrhagic stroke","Male",17,1.095641474,0.92206543,1.303514509
"Hemorrhagic stroke","Male",18,1.101267443,0.917481044,1.321368303
"Hemorrhagic stroke","Male",19,1.106893412,0.912896657,1.339222098
"Hemorrhagic stroke","Male",20,1.112519716,0.908312971,1.357075763
"Hemorrhagic stroke","Male",21,1.12484783,0.917734221,1.372344097
"Hemorrhagic stroke","Male",22,1.137175943,0.927155471,1.38761243
"Hemorrhagic stroke","Male",23,1.149504056,0.936576721,1.402880763
"Hemorrhagic stroke","Male",24,1.16183217,0.945997971,1.418149097
"Hemorrhagic stroke","Male",25,1.174160283,0.955419221,1.43341743
"Hemorrhagic stroke","Male",26,1.186488396,0.964840471,1.448685763
"Hemorrhagic stroke","Male",27,1.19881651,0.974261721,1.463954097
"Hemorrhagic stroke","Male",28,1.211144623,0.983682971,1.47922243
"Hemorrhagic stroke","Male",29,1.223472736,0.993104221,1.494490763
"Hemorrhagic stroke","Male",30,1.23580085,1.002525471,1.509759097
"Hemorrhagic stroke","Male",31,1.248128963,1.011946721,1.52502743
"Hemorrhagic stroke","Male",32,1.260457076,1.021367971,1.540295763
"Hemorrhagic stroke","Male",33,1.27278519,1.030789221,1.555564097
"Hemorrhagic stroke","Male",34,1.285113303,1.040210471,1.57083243
"Hemorrhagic stroke","Male",35,1.297441416,1.049631721,1.586100763
"Hemorrhagic stroke","Male",36,1.30976953,1.059052971,1.601369097
"Hemorrhagic stroke","Male",37,1.322097643,1.068474221,1.61663743
"Hemorrhagic stroke","Male",38,1.334425756,1.077895471,1.631905763
"Hemorrhagic stroke","Male",39,1.34675387,1.087316721,1.647174097
"Hemorrhagic stroke","Male",40,1.359081983,1.096737971,1.66244243
"Hemorrhagic stroke","Male",41,1.371410096,1.106159221,1.677710763
"Hemorrhagic stroke","Male",42,1.38373821,1.115580471,1.692979097
"Hemorrhagic stroke","Male",43,1.396066323,1.125001721,1.70824743
"Hemorrhagic stroke","Male",44,1.408394436,1.134422971,1.723515763
"Hemorrhagic stroke","Male",45,1.42072255,1.143844221,1.738784097
"Hemorrhagic stroke","Male",46,1.433050663,1.153265471,1.75405243
"Hemorrhagic stroke","Male",47,1.445378776,1.162686721,1.769320763
"Hemorrhagic stroke","Male",48,1.45770689,1.172107971,1.784589097
"Hemorrhagic stroke","Male",49,1.470035003,1.181529221,1.79985743
"Hemorrhagic stroke","Male",50,1.482363611,1.190950795,1.815126561
"Hemorrhagic stroke","Male",51,1.504578636,1.206846263,1.846343998
"Hemorrhagic stroke","Male",52,1.526793662,1.222741731,1.877561436
"Hemorrhagic stroke","Male",53,1.549008687,1.238637199,1.908778874
"Hemorrhagic stroke","Male",54,1.571223713,1.254532668,1.939996311
"Hemorrhagic stroke","Male",55,1.593438739,1.270428136,1.971213749
"Hemorrhagic stroke","Male",56,1.615653764,1.286323604,2.002431186
"Hemorrhagic stroke","Male",57,1.63786879,1.302219072,2.033648624
"Hemorrhagic stroke","Male",58,1.660083815,1.31811454,2.064866061
"Hemorrhagic stroke","Male",59,1.682298841,1.334010009,2.096083499
"Hemorrhagic stroke","Male",60,1.704513866,1.349905477,2.127300937
"Hemorrhagic stroke","Male",61,1.726728892,1.365800945,2.158518374
"Hemorrhagic stroke","Male",62,1.748943918,1.381696413,2.189735812
"Hemorrhagic stroke","Male",63,1.771158943,1.397591881,2.220953249
"Hemorrhagic stroke","Male",64,1.793373969,1.41348735,2.252170687
"Hemorrhagic stroke","Male",65,1.815588994,1.429382818,2.283388124
"Hemorrhagic stroke","Male",66,1.83780402,1.445278286,2.314605562
"Hemorrhagic stroke","Male",67,1.860019045,1.461173754,2.345822999
"Hemorrhagic stroke","Male",68,1.882234071,1.477069223,2.377040437
"Hemorrhagic stroke","Male",69,1.904449097,1.492964691,2.408257875
"Hemorrhagic stroke","Male",70,1.926664122,1.508860159,2.439475312
"Hemorrhagic stroke","Male",71,1.948879148,1.524755627,2.47069275
"Hemorrhagic stroke","Male",72,1.971094173,1.540651095,2.501910187
"Hemorrhagic stroke","Male",73,1.993309199,1.556546564,2.533127625
"Hemorrhagic stroke","Male",74,2.015524224,1.572442032,2.564345062
"Hemorrhagic stroke","Male",75,2.03773925,1.5883375,2.5955625
"Hemorrhagic stroke","Male",76,2.059954276,1.604232968,2.626779938
"Hemorrhagic stroke","Male",77,2.082169301,1.620128436,2.657997375
"Hemorrhagic stroke","Male",78,2.104384327,1.636023905,2.689214813
"Hemorrhagic stroke","Male",79,2.126599352,1.651919373,2.72043225
"Hemorrhagic stroke","Male",80,2.148814378,1.667814841,2.751649688
"Hemorrhagic stroke","Male",81,2.171029403,1.683710309,2.782867125
"Hemorrhagic stroke","Male",82,2.193244429,1.699605777,2.814084563
"Hemorrhagic stroke","Male",83,2.215459455,1.715501246,2.845302001
"Hemorrhagic stroke","Male",84,2.23767448,1.731396714,2.876519438
"Hemorrhagic stroke","Male",85,2.259889506,1.747292182,2.907736876
"Hemorrhagic stroke","Male",86,2.282104531,1.76318765,2.938954313
"Hemorrhagic stroke","Male",87,2.304319557,1.779083119,2.970171751
"Hemorrhagic stroke","Male",88,2.326534582,1.794978587,3.001389188
"Hemorrhagic stroke","Male",89,2.348749608,1.810874055,3.032606626
"Hemorrhagic stroke","Male",90,2.370964634,1.826769523,3.063824063
"Hemorrhagic stroke","Male",91,2.393179659,1.842664991,3.095041501
"Hemorrhagic stroke","Male",92,2.415394685,1.85856046,3.126258939
"Hemorrhagic stroke","Male",93,2.43760971,1.874455928,3.157476376
"Hemorrhagic stroke","Male",94,2.459824736,1.890351396,3.188693814
"Hemorrhagic stroke","Male",95,2.482039761,1.906246864,3.219911251
"Hemorrhagic stroke","Male",96,2.504254787,1.922142332,3.251128689
"Hemorrhagic stroke","Male",97,2.526469813,1.938037801,3.282346126
"Hemorrhagic stroke","Male",98,2.548684838,1.953933269,3.313563564
"Hemorrhagic stroke","Male",99,2.570899864,1.969828737,3.344781002
"Hemorrhagic stroke","Male",100,2.593114889,1.985724205,3.375998439
"Hemorrhagic stroke","Male",101,2.600594274,1.976286463,3.411964238
"Hemorrhagic stroke","Male",102,2.608072921,1.966847453,3.447930274
"Hemorrhagic stroke","Male",103,2.615551569,1.957408444,3.48389631
"Hemorrhagic stroke","Male",104,2.623030216,1.947969434,3.519862346
"Hemorrhagic stroke","Male",105,2.630508863,1.938530425,3.555828382
"Hemorrhagic stroke","Male",106,2.637987511,1.929091415,3.591794417
"Hemorrhagic stroke","Male",107,2.645466158,1.919652406,3.627760453
"Hemorrhagic stroke","Male",108,2.652944806,1.910213396,3.663726489
"Hemorrhagic stroke","Male",109,2.660423453,1.900774387,3.699692525
"Hemorrhagic stroke","Male",110,2.667902101,1.891335378,3.735658561
"Hemorrhagic stroke","Male",111,2.675380748,1.881896368,3.771624597
"Hemorrhagic stroke","Male",112,2.682859396,1.872457359,3.807590633
"Hemorrhagic stroke","Male",113,2.690338043,1.863018349,3.843556669
"Hemorrhagic stroke","Male",114,2.697816691,1.85357934,3.879522705
"Hemorrhagic stroke","Male",115,2.705295338,1.84414033,3.915488741
"Hemorrhagic stroke","Male",116,2.712773986,1.834701321,3.951454777
"Hemorrhagic stroke","Male",117,2.720252633,1.825262311,3.987420813
"Hemorrhagic stroke","Male",118,2.727731281,1.815823302,4.023386849
"Hemorrhagic stroke","Male",119,2.735209928,1.806384293,4.059352885
"Hemorrhagic stroke","Male",120,2.742688576,1.796945283,4.095318921
"Hemorrhagic stroke","Male",121,2.750167223,1.787506274,4.131284957
"Hemorrhagic stroke","Male",122,2.757645871,1.778067264,4.167250993
"Hemorrhagic stroke","Male",123,2.765124518,1.768628255,4.203217029
"Hemorrhagic stroke","Male",124,2.772603166,1.759189245,4.239183065
"Hemorrhagic stroke","Male",125,2.780081813,1.749750236,4.275149101
"Hemorrhagic stroke","Male",126,2.787560461,1.740311227,4.311115137
"Hemorrhagic stroke","Male",127,2.795039108,1.730872217,4.347081173
"Hemorrhagic stroke","Male",128,2.802517755,1.721433208,4.383047209
"Hemorrhagic stroke","Male",129,2.809996403,1.711994198,4.419013245
"Hemorrhagic stroke","Male",130,2.81747505,1.702555189,4.454979281
"Hemorrhagic stroke","Male",131,2.824953698,1.693116179,4.490945317
"Hemorrhagic stroke","Male",132,2.832432345,1.68367717,4.526911353
"Hemorrhagic stroke","Male",133,2.839910993,1.67423816,4.562877389
"Hemorrhagic stroke","Male",134,2.84738964,1.664799151,4.598843425
"Hemorrhagic stroke","Male",135,2.854868288,1.655360142,4.634809461
"Hemorrhagic stroke","Male",136,2.862346935,1.645921132,4.670775496
"Hemorrhagic stroke","Male",137,2.869825583,1.636482123,4.706741532
"Hemorrhagic stroke","Male",138,2.87730423,1.627043113,4.742707568
"Hemorrhagic stroke","Male",139,2.884782878,1.617604104,4.778673604
"Hemorrhagic stroke","Male",140,2.892261525,1.608165094,4.81463964
"Hemorrhagic stroke","Male",141,2.899740173,1.598726085,4.850605676
"Hemorrhagic stroke","Male",142,2.90721882,1.589287076,4.886571712
"Hemorrhagic stroke","Male",143,2.914697468,1.579848066,4.922537748
"Hemorrhagic stroke","Male",144,2.922176115,1.570409057,4.958503784
"Hemorrhagic stroke","Male",145,2.929654763,1.560970047,4.99446982
"Hemorrhagic stroke","Male",146,2.93713341,1.551531038,5.030435856
"Hemorrhagic stroke","Male",147,2.944612058,1.542092028,5.066401892
"Hemorrhagic stroke","Male",148,2.952090705,1.532653019,5.102367928
"Hemorrhagic stroke","Male",149,2.959569353,1.523214009,5.138333964
"Hemorrhagic stroke","Male",150,2.967048,1.513775,5.1743
"Hemorrhagic stroke","Female",0,1,1,1
"Hemorrhagic stroke","Female",1,1.002551381,0.991448979,1.015001288
"Hemorrhagic stroke","Female",2,1.005102763,0.982897957,1.030002575
"Hemorrhagic stroke","Female",3,1.007654144,0.974346936,1.045003863
"Hemorrhagic stroke","Female",4,1.010205526,0.965795914,1.06000515
"Hemorrhagic stroke","Female",5,1.012756907,0.957244893,1.075006438
"Hemorrhagic stroke","Female",6,1.015308288,0.948693872,1.090007725
"Hemorrhagic stroke","Female",7,1.01785967,0.94014285,1.105009013
"Hemorrhagic stroke","Female",8,1.020411051,0.931591829,1.1200103
"Hemorrhagic stroke","Female",9,1.022962432,0.923040808,1.135011588
"Hemorrhagic stroke","Female",10,1.025513814,0.914489786,1.150012875
"Hemorrhagic stroke","Female",11,1.028065195,0.905938765,1.165014163
"Hemorrhagic stroke","Female",12,1.030616577,0.897387743,1.18001545
"Hemorrhagic stroke","Female",13,1.033167958,0.888836722,1.195016738
"Hemorrhagic stroke","Female",14,1.035719339,0.880285701,1.210018025
"Hemorrhagic stroke","Female",15,1.038270721,0.871734679,1.225019313
"Hemorrhagic stroke","Female",16,1.040822102,0.863183658,1.2400206
"Hemorrhagic stroke","Female",17,1.043373483,0.854632637,1.255021888
"Hemorrhagic stroke","Female",18,1.045924865,0.846081615,1.270023175
"Hemorrhagic stroke","Female",19,1.048476246,0.837530594,1.285024463
"Hemorrhagic stroke","Female",20,1.051028236,0.828980413,1.300026173
"Hemorrhagic stroke","Female",21,1.065753693,0.837243372,1.323478555
"Hemorrhagic stroke","Female",22,1.080479149,0.845506331,1.346930938
"Hemorrhagic stroke","Female",23,1.095204605,0.853769289,1.370383321
"Hemorrhagic stroke","Female",24,1.109930062,0.862032248,1.393835704
"Hemorrhagic stroke","Female",25,1.124655518,0.870295207,1.417288086
"Hemorrhagic stroke","Female",26,1.139380975,0.878558165,1.440740469
"Hemorrhagic stroke","Female",27,1.154106431,0.886821124,1.464192852
"Hemorrhagic stroke","Female",28,1.168831887,0.895084083,1.487645235
"Hemorrhagic stroke","Female",29,1.183557344,0.903347041,1.511097617
"Hemorrhagic stroke","Female",30,1.1982828,0.91161,1.53455
"Hemorrhagic stroke","Female",31,1.221390668,0.928929543,1.564141324
"Hemorrhagic stroke","Female",32,1.244498536,0.946249087,1.593732648
"Hemorrhagic stroke","Female",33,1.267606403,0.96356863,1.623323972
"Hemorrhagic stroke","Female",34,1.290714271,0.980888173,1.652915296
"Hemorrhagic stroke","Female",35,1.313822139,0.998207716,1.68250662
"Hemorrhagic stroke","Female",36,1.336930007,1.01552726,1.712097944
"Hemorrhagic stroke","Female",37,1.360037874,1.032846803,1.741689268
"Hemorrhagic stroke","Female",38,1.383145742,1.050166346,1.771280592
"Hemorrhagic stroke","Female",39,1.40625361,1.06748589,1.800871916
"Hemorrhagic stroke","Female",40,1.429361478,1.084805433,1.83046324
"Hemorrhagic stroke","Female",41,1.452469345,1.102124976,1.860054564
